 340.00000   -0.42610   55.76391   56.19001   -0.11287   -0.32576   -0.21289 
 341.00000   -0.41797   55.43930   55.85727   -0.40765   -0.32346    0.08419 
 342.00000   -0.96965   55.11698   56.08663    0.41696   -0.32118   -0.73814 
 343.00000    0.47253   54.79694   54.32440    1.37283   -0.31891   -1.69174 
 344.00000    1.69437   54.47915   52.78478    2.12350   -0.31666   -2.44016 
 345.00000    4.42026   54.16360   49.74334    1.88640   -0.31443   -2.20084 
 346.00000    5.13019   53.85028   48.72009    0.30461   -0.31222   -0.61683 
 347.00000    5.32220   53.53916   48.21697   -0.14617   -0.31002   -0.16385 
 348.00000    5.25449   53.23024   47.97575    1.05310   -0.30784   -1.36094 
 349.00000    7.16864   52.92349   45.75485    1.25379   -0.30567   -1.55946 
 350.00000    7.26447   52.61889   45.35442   -0.75507   -0.30352    0.45155 
